H,Day,Hour,Location ID,Network Node Description,MW Factor,Energy Component,Congestion Component,Marginal Loss Component,Price
D,2024-03-31,14,16255.0,LD.CANDLE  13.2,13.0,4.88,0.0,0.03,4.91
D,2024-03-31,15,16255.0,LD.CANDLE  13.2,13.0,-7.87,0.0,-0.04,-7.91
D,2024-03-31,16,16255.0,LD.CANDLE  13.2,13.0,-24.88,0.0,-0.15,-25.03
D,2024-03-31,17,16255.0,LD.CANDLE  13.2,15.0,8.01,0.01,0.07,8.09
D,2024-03-31,18,16255.0,LD.CANDLE  13.2,15.0,15.36,0.03,0.18,15.57
D,2024-03-31,19,16255.0,LD.CANDLE  13.2,17.0,24.35,0.04,0.34,24.73
D,2024-03-31,20,16255.0,LD.CANDLE  13.2,18.0,31.66,0.04,0.49,32.19
D,2024-03-31,21,16255.0,LD.CANDLE  13.2,19.0,22.65,0.02,0.4,23.07
D,2024-03-31,22,16255.0,LD.CANDLE  13.2,18.0,18.82,0.0,0.32,19.14
D,2024-03-31,23,16255.0,LD.CANDLE  13.2,18.0,18.61,0.01,0.29,18.91
D,2024-03-31,24,16255.0,LD.CANDLE  13.2,17.0,17.93,0.0,0.27,18.2
D,2024-04-01,1,16255,LD.CANDLE  13.2,16.0,19.16,0.0,0.26,19.42
D,2024-04-01,2,16255,LD.CANDLE  13.2,16.0,19.96,0.0,0.25,20.21
D,2024-04-01,3,16255,LD.CANDLE  13.2,16.0,21.1,0.0,0.24,21.34
D,2024-04-01,4,16255,LD.CANDLE  13.2,17.0,21.52,0.0,0.25,21.77
D,2024-04-01,5,16255,LD.CANDLE  13.2,17.0,18.91,0.0,0.26,19.17
D,2024-04-01,6,16255,LD.CANDLE  13.2,18.0,18.36,0.0,0.28,18.64
D,2024-04-01,7,16255,LD.CANDLE  13.2,19.0,23.69,0.0,0.33,24.02
D,2024-04-01,8,16255,LD.CANDLE  13.2,21.0,39.23,0.0,0.58,39.81
D,2024-04-01,9,16255,LD.CANDLE  13.2,20.0,36.13,0.06,0.5,36.69
D,2024-04-01,10,16255,LD.CANDLE  13.2,20.0,38.88,0.07,0.48,39.43
D,2024-04-01,11,16255,LD.CANDLE  13.2,19.0,36.08,0.08,0.57,36.73
D,2024-04-01,12,16255,LD.CANDLE  13.2,19.0,36.01,0.1,0.62,36.73
D,2024-04-01,13,16255,LD.CANDLE  13.2,18.0,48.61,0.15,0.85,49.61
D,2024-04-01,14,16255,LD.CANDLE  13.2,18.0,28.15,0.05,0.52,28.72
D,2024-04-01,15,16255,LD.CANDLE  13.2,20.0,18.48,0.01,0.35,18.84
D,2024-04-01,16,16255,LD.CANDLE  13.2,18.0,17.79,0.0,0.24,18.03
D,2024-04-01,17,16255,LD.CANDLE  13.2,17.0,20.81,0.02,0.28,21.11
D,2024-04-01,18,16255,LD.CANDLE  13.2,18.0,19.32,0.0,0.34,19.66
D,2024-04-01,19,16255,LD.CANDLE  13.2,20.0,31.67,0.0,0.56,32.23
D,2024-04-01,20,16255,LD.CANDLE  13.2,21.0,58.72,0.01,1.12,59.85
D,2024-04-01,21,16255,LD.CANDLE  13.2,22.0,36.43,0.02,0.72,37.17
D,2024-04-01,22,16255,LD.CANDLE  13.2,21.0,32.75,0.0,0.64,33.39
D,2024-04-01,23,16255,LD.CANDLE  13.2,20.0,22.11,0.0,0.39,22.5
D,2024-04-01,24,16255,LD.CANDLE  13.2,19.0,20.52,0.0,0.31,20.83
D,2024-04-02,1,16255,LD.CANDLE  13.2,18.0,23.18,0.0,0.28,23.46
D,2024-04-02,2,16255,LD.CANDLE  13.2,18.0,23.55,0.0,0.25,23.8
D,2024-04-02,3,16255,LD.CANDLE  13.2,18.0,22.11,0.0,0.24,22.35
D,2024-04-02,4,16255,LD.CANDLE  13.2,19.0,21.85,0.0,0.25,22.1
D,2024-04-02,5,16255,LD.CANDLE  13.2,19.0,21.77,0.0,0.25,22.02
D,2024-04-02,6,16255,LD.CANDLE  13.2,19.0,27.66,0.01,0.35,28.02
D,2024-04-02,7,16255,LD.CANDLE  13.2,21.0,35.25,0.01,0.52,35.78
D,2024-04-02,8,16255,LD.CANDLE  13.2,23.0,25.39,0.06,0.42,25.87
D,2024-04-02,9,16255,LD.CANDLE  13.2,22.0,22.6,0.05,0.38,23.03
D,2024-04-02,10,16255,LD.CANDLE  13.2,22.0,22.3,0.0,0.32,22.62
D,2024-04-02,11,16255,LD.CANDLE  13.2,20.0,22.1,0.06,0.28,22.44
D,2024-04-02,12,16255,LD.CANDLE  13.2,20.0,20.02,0.07,0.23,20.32
D,2024-04-02,13,16255,LD.CANDLE  13.2,17.0,19.63,0.05,0.13,19.81
D,2024-04-02,14,16255,LD.CANDLE  13.2,15.0,21.29,0.08,0.14,21.51
D,2024-04-02,15,16255,LD.CANDLE  13.2,17.0,21.19,0.08,0.21,21.48
D,2024-04-02,16,16255,LD.CANDLE  13.2,18.0,25.21,0.06,0.31,25.58
D,2024-04-02,17,16255,LD.CANDLE  13.2,19.0,37.01,0.05,0.51,37.57
D,2024-04-02,18,16255,LD.CANDLE  13.2,20.0,27.05,0.02,0.47,27.54
D,2024-04-02,19,16255,LD.CANDLE  13.2,21.0,34.15,0.07,0.64,34.86
D,2024-04-02,20,16255,LD.CANDLE  13.2,23.0,23.73,0.08,0.45,24.26
D,2024-04-02,21,16255,LD.CANDLE  13.2,22.0,23.15,0.03,0.44,23.62
D,2024-04-02,22,16255,LD.CANDLE  13.2,22.0,24.66,0.0,0.44,25.1
D,2024-04-02,23,16255,LD.CANDLE  13.2,20.0,21.93,0.0,0.35,22.28
D,2024-04-02,24,16255,LD.CANDLE  13.2,19.0,20.15,0.03,0.29,20.47
D,2024-04-03,1,16255,LD.CANDLE  13.2,18.0,20.52,0.0,0.3,20.82
D,2024-04-03,2,16255,LD.CANDLE  13.2,18.0,20.27,0.0,0.28,20.55
D,2024-04-03,3,16255,LD.CANDLE  13.2,18.0,19.04,0.0,0.26,19.3
D,2024-04-03,4,16255,LD.CANDLE  13.2,18.0,18.85,0.0,0.25,19.1
D,2024-04-03,5,16255,LD.CANDLE  13.2,18.0,19.71,0.0,0.27,19.98
D,2024-04-03,6,16255,LD.CANDLE  13.2,18.0,20.7,0.0,0.32,21.02
D,2024-04-03,7,16255,LD.CANDLE  13.2,20.0,21.23,0.05,0.34,21.62
D,2024-04-03,8,16255,LD.CANDLE  13.2,22.0,22.84,0.04,0.36,23.24
D,2024-04-03,9,16255,LD.CANDLE  13.2,22.0,26.65,0.04,0.41,27.1
D,2024-04-03,10,16255,LD.CANDLE  13.2,22.0,23.03,0.03,0.37,23.43
D,2024-04-03,11,16255,LD.CANDLE  13.2,22.0,30.19,0.0,0.37,30.56
D,2024-04-03,12,16255,LD.CANDLE  13.2,22.0,39.7,0.0,0.39,40.09
D,2024-04-03,13,16255,LD.CANDLE  13.2,22.0,32.21,0.0,0.34,32.55
D,2024-04-03,14,16255,LD.CANDLE  13.2,22.0,33.88,0.02,0.34,34.24
D,2024-04-03,15,16255,LD.CANDLE  13.2,22.0,38.93,0.04,0.43,39.4
D,2024-04-03,16,16255,LD.CANDLE  13.2,23.0,41.73,0.05,0.41,42.19
D,2024-04-03,17,16255,LD.CANDLE  13.2,28.0,46.31,0.07,0.59,46.97
D,2024-04-03,18,16255,LD.CANDLE  13.2,25.0,56.39,0.1,0.81,57.3
D,2024-04-03,19,16255,LD.CANDLE  13.2,26.0,36.27,0.06,0.61,36.94
D,2024-04-03,20,16255,LD.CANDLE  13.2,26.0,34.09,0.1,0.6,34.79
D,2024-04-03,21,16255,LD.CANDLE  13.2,26.0,53.85,0.1,0.82,54.77
D,2024-04-03,22,16255,LD.CANDLE  13.2,25.0,35.31,0.06,0.64,36.01
D,2024-04-03,23,16255,LD.CANDLE  13.2,24.0,31.3,0.1,0.5,31.9
D,2024-04-03,24,16255,LD.CANDLE  13.2,22.0,29.64,0.06,0.4,30.1
D,2024-04-04,1,16255,LD.CANDLE  13.2,21.0,38.05,0.1,0.58,38.73
D,2024-04-04,2,16255,LD.CANDLE  13.2,21.0,25.92,0.04,0.41,26.37
D,2024-04-04,3,16255,LD.CANDLE  13.2,21.0,24.77,0.04,0.39,25.2
D,2024-04-04,4,16255,LD.CANDLE  13.2,21.0,22.17,0.04,0.35,22.56
D,2024-04-04,5,16255,LD.CANDLE  13.2,20.0,23.3,0.04,0.36,23.7
D,2024-04-04,6,16255,LD.CANDLE  13.2,21.0,21.09,0.05,0.36,21.5
D,2024-04-04,7,16255,LD.CANDLE  13.2,21.0,30.7,0.07,0.57,31.34
D,2024-04-04,8,16255,LD.CANDLE  13.2,23.0,42.81,0.11,0.84,43.76
D,2024-04-04,9,16255,LD.CANDLE  13.2,24.0,45.02,0.14,0.98,46.14
D,2024-04-04,10,16255,LD.CANDLE  13.2,23.0,48.56,0.13,1.04,49.73
D,2024-04-04,11,16255,LD.CANDLE  13.2,23.0,45.62,0.12,0.92,46.66
D,2024-04-04,12,16255,LD.CANDLE  13.2,22.0,33.22,0.09,0.62,33.93
D,2024-04-04,13,16255,LD.CANDLE  13.2,20.0,27.85,0.08,0.49,28.42
D,2024-04-04,14,16255,LD.CANDLE  13.2,18.0,31.65,0.08,0.51,32.24
D,2024-04-04,15,16255,LD.CANDLE  13.2,18.0,28.76,0.08,0.4,29.24
D,2024-04-04,16,16255,LD.CANDLE  13.2,19.0,24.2,0.06,0.33,24.59
D,2024-04-04,17,16255,LD.CANDLE  13.2,20.0,24.16,0.07,0.34,24.57
D,2024-04-04,18,16255,LD.CANDLE  13.2,22.0,28.82,0.08,0.51,29.41
D,2024-04-04,19,16255,LD.CANDLE  13.2,22.0,23.8,0.05,0.5,24.35
D,2024-04-04,20,16255,LD.CANDLE  13.2,24.0,29.08,0.08,0.62,29.78
D,2024-04-04,21,16255,LD.CANDLE  13.2,24.0,41.55,0.09,0.79,42.43
D,2024-04-04,22,16255,LD.CANDLE  13.2,24.0,38.66,0.07,0.68,39.41
D,2024-04-04,23,16255,LD.CANDLE  13.2,22.0,44.95,0.07,0.72,45.74
D,2024-04-04,24,16255,LD.CANDLE  13.2,21.0,38.6,0.07,0.6,39.27
D,2024-04-05,1,16255,LD.CANDLE  13.2,20.0,24.12,0.04,0.42,24.58
D,2024-04-05,2,16255,LD.CANDLE  13.2,20.0,25.94,0.04,0.41,26.39
D,2024-04-05,3,16255,LD.CANDLE  13.2,20.0,24.11,0.04,0.38,24.53
D,2024-04-05,4,16255,LD.CANDLE  13.2,20.0,25.83,0.04,0.39,26.26
D,2024-04-05,5,16255,LD.CANDLE  13.2,20.0,29.59,0.05,0.41,30.05
D,2024-04-05,6,16255,LD.CANDLE  13.2,21.0,21.93,0.04,0.34,22.31
D,2024-04-05,7,16255,LD.CANDLE  13.2,22.0,23.53,0.04,0.43,24.0
D,2024-04-05,8,16255,LD.CANDLE  13.2,24.0,24.65,0.04,0.42,25.11
D,2024-04-05,9,16255,LD.CANDLE  13.2,22.0,22.34,0.04,0.31,22.69
D,2024-04-05,10,16255,LD.CANDLE  13.2,19.0,24.85,0.04,0.2,25.09
D,2024-04-05,11,16255,LD.CANDLE  13.2,18.0,24.11,0.06,0.1,24.27
D,2024-04-05,12,16255,LD.CANDLE  13.2,17.0,28.31,0.08,0.16,28.55
D,2024-04-05,13,16255,LD.CANDLE  13.2,16.0,27.87,0.05,0.26,28.18
D,2024-04-05,14,16255,LD.CANDLE  13.2,15.0,27.48,0.02,0.32,27.82
D,2024-04-05,15,16255,LD.CANDLE  13.2,15.0,24.75,0.01,0.29,25.05
D,2024-04-05,16,16255,LD.CANDLE  13.2,15.0,21.21,0.0,0.23,21.44
D,2024-04-05,17,16255,LD.CANDLE  13.2,16.0,28.59,0.0,0.34,28.93
D,2024-04-05,18,16255,LD.CANDLE  13.2,19.0,34.4,0.0,0.56,34.96
D,2024-04-05,19,16255,LD.CANDLE  13.2,20.0,34.54,0.0,0.66,35.2
D,2024-04-05,20,16255,LD.CANDLE  13.2,22.0,42.92,0.0,0.88,43.8
D,2024-04-05,21,16255,LD.CANDLE  13.2,22.0,35.11,0.0,0.73,35.84
D,2024-04-05,22,16255,LD.CANDLE  13.2,22.0,45.47,0.0,0.87,46.34
D,2024-04-05,23,16255,LD.CANDLE  13.2,20.0,39.98,0.0,0.66,40.64
D,2024-04-05,24,16255,LD.CANDLE  13.2,20.0,47.25,0.0,0.63,47.88
D,2024-04-06,1,16255,LD.CANDLE  13.2,19.0,31.4,0.0,0.58,31.98
D,2024-04-06,2,16255,LD.CANDLE  13.2,19.0,36.7,0.0,0.65,37.35
D,2024-04-06,3,16255,LD.CANDLE  13.2,18.0,23.11,0.0,0.4,23.51
D,2024-04-06,4,16255,LD.CANDLE  13.2,18.0,22.85,0.0,0.41,23.26
D,2024-04-06,5,16255,LD.CANDLE  13.2,18.0,37.49,0.0,0.65,38.14
D,2024-04-06,6,16255,LD.CANDLE  13.2,18.0,24.77,0.0,0.44,25.21
D,2024-04-06,7,16255,LD.CANDLE  13.2,19.0,34.46,0.02,0.68,35.16
D,2024-04-06,8,16255,LD.CANDLE  13.2,20.0,22.82,0.0,0.51,23.33
D,2024-04-06,9,16255,LD.CANDLE  13.2,21.0,26.46,0.0,0.56,27.02
D,2024-04-06,10,16255,LD.CANDLE  13.2,20.0,21.7,0.0,0.39,22.09
D,2024-04-06,11,16255,LD.CANDLE  13.2,20.0,38.04,0.05,0.63,38.72
D,2024-04-06,12,16255,LD.CANDLE  13.2,20.0,21.31,0.0,0.37,21.68
D,2024-04-06,13,16255,LD.CANDLE  13.2,18.0,22.18,0.02,0.34,22.54
D,2024-04-06,14,16255,LD.CANDLE  13.2,19.0,20.79,0.01,0.34,21.14
D,2024-04-06,15,16255,LD.CANDLE  13.2,19.0,20.09,0.0,0.34,20.43
D,2024-04-06,16,16255,LD.CANDLE  13.2,20.0,19.38,0.0,0.32,19.7
D,2024-04-06,17,16255,LD.CANDLE  13.2,19.0,20.64,0.0,0.39,21.03
D,2024-04-06,18,16255,LD.CANDLE  13.2,21.0,23.79,0.0,0.5,24.29
D,2024-04-06,19,16255,LD.CANDLE  13.2,23.0,43.05,0.02,0.99,44.06
D,2024-04-06,20,16255,LD.CANDLE  13.2,23.0,41.38,0.0,1.06,42.44
D,2024-04-06,21,16255,LD.CANDLE  13.2,24.0,44.52,0.0,1.13,45.65
D,2024-04-06,22,16255,LD.CANDLE  13.2,23.0,41.87,0.0,1.0,42.87
D,2024-04-06,23,16255,LD.CANDLE  13.2,22.0,47.5,0.0,0.97,48.47
D,2024-04-06,24,16255,LD.CANDLE  13.2,21.0,56.34,0.0,1.1,57.44
D,2024-04-07,1,16255,LD.CANDLE  13.2,20.0,27.12,0.0,0.51,27.63
D,2024-04-07,2,16255,LD.CANDLE  13.2,20.0,47.48,0.0,0.89,48.37
D,2024-04-07,3,16255,LD.CANDLE  13.2,20.0,37.9,0.0,0.69,38.59
D,2024-04-07,4,16255,LD.CANDLE  13.2,20.0,20.67,0.0,0.35,21.02
D,2024-04-07,5,16255,LD.CANDLE  13.2,20.0,36.06,0.0,0.63,36.69
D,2024-04-07,6,16255,LD.CANDLE  13.2,20.0,24.28,0.0,0.43,24.71
D,2024-04-07,7,16255,LD.CANDLE  13.2,21.0,23.89,0.0,0.43,24.32
D,2024-04-07,8,16255,LD.CANDLE  13.2,21.0,24.58,0.0,0.47,25.05
D,2024-04-07,9,16255,LD.CANDLE  13.2,21.0,26.05,0.0,0.47,26.52
D,2024-04-07,10,16255,LD.CANDLE  13.2,21.0,21.04,0.0,0.4,21.44
D,2024-04-07,11,16255,LD.CANDLE  13.2,21.0,46.61,0.0,0.81,47.42
D,2024-04-07,12,16255,LD.CANDLE  13.2,22.0,20.29,0.07,0.34,20.7
D,2024-04-07,13,16255,LD.CANDLE  13.2,20.0,21.07,0.05,0.32,21.44
D,2024-04-07,14,16255,LD.CANDLE  13.2,18.0,19.94,0.07,0.28,20.29
D,2024-04-07,15,16255,LD.CANDLE  13.2,17.0,18.69,0.13,0.26,19.08
D,2024-04-07,16,16255,LD.CANDLE  13.2,18.0,17.77,0.1,0.24,18.11
D,2024-04-07,17,16255,LD.CANDLE  13.2,17.0,18.0,0.04,0.26,18.3
D,2024-04-07,18,16255,LD.CANDLE  13.2,18.0,19.05,0.0,0.38,19.43
D,2024-04-07,19,16255,LD.CANDLE  13.2,20.0,26.15,0.0,0.59,26.74
D,2024-04-07,20,16255,LD.CANDLE  13.2,22.0,39.39,0.13,0.91,40.43
D,2024-04-07,21,16255,LD.CANDLE  13.2,22.0,39.05,0.06,0.94,40.05
D,2024-04-07,22,16255,LD.CANDLE  13.2,22.0,30.6,0.0,0.73,31.33
D,2024-04-07,23,16255,LD.CANDLE  13.2,21.0,24.95,0.0,0.54,25.49
D,2024-04-07,24,16255,LD.CANDLE  13.2,20.0,27.42,0.0,0.58,28.0
D,2024-04-08,1,16255,LD.CANDLE  13.2,20.0,26.28,0.0,0.53,26.81
D,2024-04-08,2,16255,LD.CANDLE  13.2,19.0,21.51,0.0,0.41,21.92
D,2024-04-08,3,16255,LD.CANDLE  13.2,19.0,21.83,0.0,0.4,22.23
D,2024-04-08,4,16255,LD.CANDLE  13.2,19.0,21.88,0.0,0.41,22.29
D,2024-04-08,5,16255,LD.CANDLE  13.2,19.0,21.67,0.0,0.4,22.07
D,2024-04-08,6,16255,LD.CANDLE  13.2,20.0,29.57,0.0,0.51,30.08
D,2024-04-08,7,16255,LD.CANDLE  13.2,21.0,35.54,0.0,0.69,36.23
D,2024-04-08,8,16255,LD.CANDLE  13.2,22.0,24.71,0.0,0.51,25.22
D,2024-04-08,9,16255,LD.CANDLE  13.2,19.0,25.73,0.0,0.4,26.13
D,2024-04-08,10,16255,LD.CANDLE  13.2,17.0,24.33,0.0,0.2,24.53
D,2024-04-08,11,16255,LD.CANDLE  13.2,15.0,20.97,0.0,0.1,21.07
D,2024-04-08,12,16255,LD.CANDLE  13.2,15.0,19.43,0.0,0.06,19.49
D,2024-04-08,13,16255,LD.CANDLE  13.2,14.0,1.78,0.0,0.01,1.79
D,2024-04-08,14,16255,LD.CANDLE  13.2,13.0,-1.99,0.0,0.0,-1.99
D,2024-04-08,15,16255,LD.CANDLE  13.2,13.0,-9.86,0.0,-0.01,-9.87
D,2024-04-08,16,16255,LD.CANDLE  13.2,15.0,63.13,0.0,0.87,64.0
D,2024-04-08,17,16255,LD.CANDLE  13.2,16.0,19.41,0.0,0.26,19.67
D,2024-04-08,18,16255,LD.CANDLE  13.2,16.0,23.74,0.04,0.31,24.09
D,2024-04-08,19,16255,LD.CANDLE  13.2,18.0,28.25,0.05,0.48,28.78
D,2024-04-08,20,16255,LD.CANDLE  13.2,20.0,25.75,0.01,0.52,26.28
D,2024-04-08,21,16255,LD.CANDLE  13.2,20.0,29.5,0.0,0.61,30.11
D,2024-04-08,22,16255,LD.CANDLE  13.2,20.0,24.19,0.0,0.45,24.64
D,2024-04-08,23,16255,LD.CANDLE  13.2,19.0,40.69,0.0,0.72,41.41
D,2024-04-08,24,16255,LD.CANDLE  13.2,18.0,22.41,0.0,0.41,22.82
D,2024-04-09,1,16255,LD.CANDLE  13.2,17.0,18.66,0.0,0.33,18.99
D,2024-04-09,2,16255,LD.CANDLE  13.2,16.0,18.11,0.0,0.3,18.41
D,2024-04-09,3,16255,LD.CANDLE  13.2,16.0,19.09,0.0,0.31,19.4
D,2024-04-09,4,16255,LD.CANDLE  13.2,16.0,18.91,0.0,0.3,19.21
D,2024-04-09,5,16255,LD.CANDLE  13.2,16.0,19.72,0.0,0.33,20.05
D,2024-04-09,6,16255,LD.CANDLE  13.2,17.0,25.92,0.0,0.45,26.37
D,2024-04-09,7,16255,LD.CANDLE  13.2,18.0,45.05,0.0,0.87,45.92
D,2024-04-09,8,16255,LD.CANDLE  13.2,20.0,38.64,0.0,0.77,39.41
D,2024-04-09,9,16255,LD.CANDLE  13.2,17.0,31.16,0.0,0.55,31.71
D,2024-04-09,10,16255,LD.CANDLE  13.2,16.0,20.05,0.0,0.23,20.28
D,2024-04-09,11,16255,LD.CANDLE  13.2,14.0,18.93,0.0,0.11,19.04
D,2024-04-09,12,16255,LD.CANDLE  13.2,13.0,18.71,0.0,0.05,18.76
D,2024-04-09,13,16255,LD.CANDLE  13.2,13.0,18.22,0.0,0.02,18.24
D,2024-04-09,14,16255,LD.CANDLE  13.2,12.0,17.74,0.0,0.02,17.76
D,2024-04-09,15,16255,LD.CANDLE  13.2,12.0,18.18,0.0,0.03,18.21
D,2024-04-09,16,16255,LD.CANDLE  13.2,12.0,17.22,0.0,0.06,17.28
D,2024-04-09,17,16255,LD.CANDLE  13.2,13.0,17.37,0.0,0.12,17.49
D,2024-04-09,18,16255,LD.CANDLE  13.2,14.0,24.71,0.0,0.3,25.01
D,2024-04-09,19,16255,LD.CANDLE  13.2,16.0,33.92,0.0,0.55,34.47
D,2024-04-09,20,16255,LD.CANDLE  13.2,18.0,37.07,0.0,0.69,37.76
D,2024-04-09,21,16255,LD.CANDLE  13.2,19.0,36.45,0.0,0.67,37.12
D,2024-04-09,22,16255,LD.CANDLE  13.2,20.0,27.31,0.0,0.46,27.77
D,2024-04-09,23,16255,LD.CANDLE  13.2,19.0,32.11,0.0,0.49,32.6
D,2024-04-09,24,16255,LD.CANDLE  13.2,18.0,20.71,0.0,0.31,21.02
D,2024-04-10,1,16255,LD.CANDLE  13.2,15.0,20.23,0.0,0.31,20.54
D,2024-04-10,2,16255,LD.CANDLE  13.2,15.0,19.13,0.0,0.29,19.42
D,2024-04-10,3,16255,LD.CANDLE  13.2,15.0,19.77,0.0,0.28,20.05
D,2024-04-10,4,16255,LD.CANDLE  13.2,15.0,19.53,0.0,0.25,19.78
D,2024-04-10,5,16255,LD.CANDLE  13.2,15.0,19.29,0.0,0.24,19.53
D,2024-04-10,6,16255,LD.CANDLE  13.2,16.0,18.9,0.0,0.3,19.2
D,2024-04-10,7,16255,LD.CANDLE  13.2,17.0,21.29,0.0,0.39,21.68
D,2024-04-10,8,16255,LD.CANDLE  13.2,20.0,24.72,0.0,0.44,25.16
D,2024-04-10,9,16255,LD.CANDLE  13.2,18.0,20.43,0.0,0.28,20.71
D,2024-04-10,10,16255,LD.CANDLE  13.2,16.0,18.87,0.0,0.13,19.0
D,2024-04-10,11,16255,LD.CANDLE  13.2,15.0,18.43,0.0,0.0,18.43
D,2024-04-10,12,16255,LD.CANDLE  13.2,14.0,18.02,0.0,-0.06,17.96
D,2024-04-10,13,16255,LD.CANDLE  13.2,14.0,18.41,0.0,-0.06,18.35
D,2024-04-10,14,16255,LD.CANDLE  13.2,13.0,19.84,0.0,-0.01,19.83
D,2024-04-10,15,16255,LD.CANDLE  13.2,13.0,20.15,0.0,0.07,20.22
D,2024-04-10,16,16255,LD.CANDLE  13.2,13.0,29.03,0.0,0.24,29.27
D,2024-04-10,17,16255,LD.CANDLE  13.2,16.0,21.79,0.0,0.25,22.04
D,2024-04-10,18,16255,LD.CANDLE  13.2,17.0,27.78,0.0,0.43,28.21
D,2024-04-10,19,16255,LD.CANDLE  13.2,19.0,28.91,0.0,0.5,29.41
D,2024-04-10,20,16255,LD.CANDLE  13.2,20.0,33.41,0.0,0.6,34.01
D,2024-04-10,21,16255,LD.CANDLE  13.2,20.0,32.77,0.0,0.61,33.38
D,2024-04-10,22,16255,LD.CANDLE  13.2,19.0,29.2,0.0,0.54,29.74
D,2024-04-10,23,16255,LD.CANDLE  13.2,18.0,28.61,0.0,0.46,29.07
D,2024-04-10,24,16255,LD.CANDLE  13.2,17.0,20.94,0.0,0.31,21.25
D,2024-04-11,1,16255,LD.CANDLE  13.2,16.0,20.33,0.0,0.29,20.62
D,2024-04-11,2,16255,LD.CANDLE  13.2,15.0,18.67,0.0,0.27,18.94
D,2024-04-11,3,16255,LD.CANDLE  13.2,15.0,19.61,0.0,0.27,19.88
D,2024-04-11,4,16255,LD.CANDLE  13.2,15.0,20.43,0.0,0.27,20.7
D,2024-04-11,5,16255,LD.CANDLE  13.2,15.0,20.92,0.0,0.27,21.19
D,2024-04-11,6,16255,LD.CANDLE  13.2,16.0,21.2,0.0,0.31,21.51
D,2024-04-11,7,16255,LD.CANDLE  13.2,17.0,28.39,0.0,0.49,28.88
D,2024-04-11,8,16255,LD.CANDLE  13.2,19.0,33.68,0.01,0.64,34.33
D,2024-04-11,9,16255,LD.CANDLE  13.2,19.0,31.04,0.06,0.6,31.7
D,2024-04-11,10,16255,LD.CANDLE  13.2,19.0,32.42,0.06,0.62,33.1
D,2024-04-11,11,16255,LD.CANDLE  13.2,18.0,33.86,0.11,0.65,34.62
D,2024-04-11,12,16255,LD.CANDLE  13.2,18.0,24.51,0.03,0.45,24.99
D,2024-04-11,13,16255,LD.CANDLE  13.2,18.0,32.57,0.06,0.64,33.27
D,2024-04-11,14,16255,LD.CANDLE  13.2,17.0,36.85,0.03,0.88,37.76
D,2024-04-11,15,16255,LD.CANDLE  13.2,19.0,22.95,0.01,0.52,23.48
D,2024-04-11,16,16255,LD.CANDLE  13.2,16.0,23.31,0.05,0.51,23.87
D,2024-04-11,17,16255,LD.CANDLE  13.2,16.0,30.96,0.12,0.7,31.78
D,2024-04-11,18,16255,LD.CANDLE  13.2,18.0,31.0,0.13,0.75,31.88
D,2024-04-11,19,16255,LD.CANDLE  13.2,19.0,32.55,0.13,0.75,33.43
D,2024-04-11,20,16255,LD.CANDLE  13.2,20.0,35.1,0.11,0.73,35.94
D,2024-04-11,21,16255,LD.CANDLE  13.2,20.0,32.32,0.06,0.67,33.05
D,2024-04-11,22,16255,LD.CANDLE  13.2,19.0,33.4,0.16,0.66,34.22
D,2024-04-11,23,16255,LD.CANDLE  13.2,18.0,26.98,0.06,0.5,27.54
D,2024-04-11,24,16255,LD.CANDLE  13.2,17.0,19.8,0.04,0.35,20.19
D,2024-04-12,1,16255,LD.CANDLE  13.2,16.0,18.3,0.03,0.29,18.62
D,2024-04-12,2,16255,LD.CANDLE  13.2,15.0,18.56,0.03,0.29,18.88
D,2024-04-12,3,16255,LD.CANDLE  13.2,15.0,18.22,0.03,0.29,18.54
D,2024-04-12,4,16255,LD.CANDLE  13.2,15.0,17.83,0.03,0.29,18.15
D,2024-04-12,5,16255,LD.CANDLE  13.2,15.0,18.02,0.03,0.32,18.37
D,2024-04-12,6,16255,LD.CANDLE  13.2,15.0,20.13,0.04,0.33,20.5
D,2024-04-12,7,16255,LD.CANDLE  13.2,17.0,30.67,0.06,0.5,31.23
D,2024-04-12,8,16255,LD.CANDLE  13.2,18.0,35.44,0.08,0.76,36.28
D,2024-04-12,9,16255,LD.CANDLE  13.2,19.0,38.41,0.08,0.96,39.45
D,2024-04-12,10,16255,LD.CANDLE  13.2,20.0,34.81,0.07,0.89,35.77
D,2024-04-12,11,16255,LD.CANDLE  13.2,20.0,27.63,0.07,0.67,28.37
D,2024-04-12,12,16255,LD.CANDLE  13.2,20.0,22.47,0.06,0.53,23.06
D,2024-04-12,13,16255,LD.CANDLE  13.2,21.0,20.41,0.14,0.46,21.01
D,2024-04-12,14,16255,LD.CANDLE  13.2,21.0,27.89,0.13,0.63,28.65
D,2024-04-12,15,16255,LD.CANDLE  13.2,19.0,34.31,0.13,0.72,35.16
D,2024-04-12,16,16255,LD.CANDLE  13.2,20.0,20.65,0.12,0.44,21.21
D,2024-04-12,17,16255,LD.CANDLE  13.2,17.0,20.78,0.12,0.44,21.34
D,2024-04-12,18,16255,LD.CANDLE  13.2,19.0,19.51,0.12,0.43,20.06
D,2024-04-12,19,16255,LD.CANDLE  13.2,18.0,19.49,0.08,0.45,20.02
D,2024-04-12,20,16255,LD.CANDLE  13.2,20.0,31.78,0.15,0.73,32.66
